,sentiment
不买,81.65037810370116
回归,151.2329071078858
经验,62.97509262380565
超人,77.70634107717416
装备,54.983303260513125
变身,43.20030086246947
大结局,4.918193579750149
满眼,33.12579381951284
这套,66.85044500414384
当下,188.20732778456107
影子,27.49538928952223
恋,99.16053005824821
记者,112.42212963887748
如懿,137.3783414792103
标签,69.25700828921242
狗哥,73.9536302521982
王志文,173.57592686192174
机油,74.70334844937753
昵称,69.57325535911443
泳池,150.79372747965803
嗎,69.41193809324253
背心,149.7224356880408
哪位,76.99432118343248
聊,67.0275821090386
问下,71.34502100903208
景色,137.2956400762995
祖宗,76.52700146477753
海,110.78088126059761
一拳,56.98559462788141
双击,121.83849744570355
研究,104.99750248562069
泪,82.65004433302101
长相,149.9973876537863
一大,64.57204138809256
真牛,116.71960842337691
这段,67.23063718167596
中文,106.36095977769236
惹不起,104.36235568978432
早睡,54.99298543064002
向日葵,59.07434023590737
知,91.62744747059726
反驳,161.93193973429155
嫉妒,140.09723845193474
上午,135.0848588729902
霾,87.28380752452352
春暖花开,136.7401681271299
买房,56.10632677832298
失恋,105.84351599071209
重度,26.768379309269154
尝过,95.32094190620798
猜到,35.04961234849331
爷们,167.8295538429253
行不行,80.62037046403401
不准,69.53762083168084
科比,117.4181256738095
都行,71.3114723874072
珍贵,125.91382238980057
东,150.02827092681375
贵州,139.30668409884012
历害,186.23211619009342
搜索,47.669202320416275
从不,116.88203695770956
暑假,30.411003191873185
艺术家,241.45871791731173
普通话,94.67933296288658
浩浩,252.03501899091174
无双,115.0366448078268
放到,121.07579183643625
琴叶榕,75.92788543358293
佩奇,120.22131113651639
咕咕,35.5119715084729
屋里,46.648243866585204
不变,127.68209520050158
杆子,67.55485806535972
好开心,95.72985747926926
文字,58.442050766368624
熬,73.42525241280606
新冠,108.21930880614208
夹,76.09511187037612
营销,37.42635016246982
数字,58.71826757583436
安全感,90.28974107177515
状态,107.01542904351501
工具,64.06109748723756
爱护,203.075529646475
劳斯莱斯,116.59124638288257
提,51.39459574496651
赔,36.759625275989244
鲜肉,97.68153611420419
儿女,147.40721881196214
真不知道,45.11164503647987
睡衣,100.76032426064427
靓仔,126.37204950002875
囤,67.97273930903006
盐,70.3848898799086
子弹,88.03066496230585
煎,104.23590637246217
保养,153.25383612248788
高跟鞋,54.378180891979724
好用,152.32326858336802
啃,73.09404494440463
还给,105.50384115388394
算是,108.33051844191866
同事,76.26660557015876
磕,69.07413398521393
信仰,81.18075875168994
脱单,20.23031248519711
大美女,163.7538793369332
车主,74.60333171404969
赢家,60.89702453380129
密集,75.74069569265961
鄙视,95.30843229715992
进入,127.2015021703627
熊猫,87.88851089871892
思维,96.21491173329778
淼,99.79361132772976
上门,83.35382684602538
不太,133.15068358785004
姑姑,156.8877253998876
我养,106.66406425288264
蚂蚁,39.118792335793245
现代,100.4426034776089
第三套,42.97904972519301
李白,28.938287889047174
成果,77.14173547805551
柯南,93.46496621188086
哥斯拉,73.36492277141616
中巴,219.4700934752463
慕楠,60.91057832717189
千玺易,123.80309591649616
小刀,19.824490303783314
喝水,40.277246551779854
当锁屏,21.42619631367919
定位,99.29028882785494
味儿,86.33626988054158
女主角,75.61694804075981
法,114.26236877603104
妩媚,186.60817247318113
白衣,164.76229160383883
宅,90.0330512902055
楚楚,104.47886208541848
喝点,49.62925977586214
刷抖音,59.68072004686805
难得,79.03278373329003
空间,69.15304918343261
一听,106.71997775951237
铃声,-10.167343241215477
美人,115.8818123120619
原本,55.65496770815931
要死,95.31160039943548
黑线,103.32493380831721
解释一下,37.81997965831794
起码,62.486329977993954
迟,113.91146774163195
感冒,87.24248650982713
亮点,64.48850287476587
独特,159.4044935487052
苏苏,106.77688831496155
懒得,55.040034659918916
自拔,139.60468702762108
组合,147.17120962283258
桃桃,50.7859016422254
好酷,112.64080418591445
满满,166.62626190149214
陪伴,128.45329076818442
十分钟,44.06777745749527
萌,75.58073793574684
三次,63.64930030868116
我心,103.28671771628854
想念,93.92151972750523
滑,95.09882761969456
闹钟,87.38021790018874
半月,-39.036199937032976
线条,85.93906581729873
市民,156.61915235010676
守护,136.08888126019187
小帅哥,199.50358563830127
杭州,78.68901080448542
食物,80.69563196432341
银行,110.93862721836584
桌子,78.4727932849407
右手,72.85238135155336
升级,110.00745011973014
分配,96.37336471967808
导致,126.00247831832763
吕,131.5083724127995
插,36.183658503987374
平,48.618501003405434
爷,77.01335110867632
奈何,105.85974467459224
互相,104.86438116349757
城,131.3235459980683
后果,86.92527255251662
总有,120.28854525106038
启动,54.16453621838758
团子,76.33857365565068
机,96.56626874314276
包包,43.936409453827395
干活,60.800847383657086
老美,146.2452859366602
骂骂咧咧,31.71397174344466
拖鞋,85.46171153588546
养猫,74.43231048176068
麻辣烫,89.80907483371377
掉下来,85.1737519052208
小号,37.92685333356645
队,144.81436103285134
印度,73.39415744006362
绳子,65.39150300033049
英国,63.498801733432316
工作室,67.87612740189303
河南人,107.02636436988489
数学老师,39.49585832852084
劳资,40.987859896692555
蹦迪,61.54841213747267
永远都是,151.74227219761272
侠,114.8664891229676
儿媳,80.65189943465364
一面,113.54393881267885
可好,88.45245628585536
绾,96.95638019785719
赶上,81.57763138599944
左下角,95.50264929890295
李沁,127.05896071971414
比例,159.53464285376847
常州,130.22869534239396
笔,38.672040266558255
企业,118.45908636202694
坚决,101.80164339054589
万事,152.24836290504948
只求,145.8442188846572
盼,172.80216338526796
大唐,87.91521251713857
组团,45.073277720532644
易筋经,99.99188751334871
虞书欣,113.5840918538484
观众,78.89520323403686
第二季,64.46386762691976
会员,13.821801127440061
英文,120.09957337794773
百里,45.42058535570693
龙凤胎,155.27821846959273
学妹,67.65116909888755
鹿鹿,117.34101341987666
小七,176.58725185722562
邓伦,107.88400836384298
老皮,48.05049551994972
拜见,89.46997231906462
青年,102.2667655004991
马桶,43.49779243820631
哪买,156.82752359405507
多赞,95.70112218658241
女王,86.690166932714
我特,46.881573132355754
好多遍,26.41390356429563
十缨,100.2681368685563
妹儿,94.42045769722108
拜托,51.9128229516043
深圳,115.1487481008975
我见,29.535141670905457
辣条,78.23119918133736
绝不,123.01333098698481
稀罕,186.6763821458583
衰衰,77.8496221867635
传播,107.52321289622313
弄成,30.67341244948252
目标,47.294707387327314
宿舍,79.48742146153263
地下,92.03522445179622
祸害,61.11827984224753
排队,60.936610180631874
一部分,154.96541790852672
故人,109.41719170526957
囍,106.34906365795484
角度,53.84325884443117
自渡,155.8484444907177
手法,84.73752657315916
爱死,132.08218341134082
呼吸,82.39457402524596
上瘾,50.88896544010454
需,98.11979745208043
拿到,81.23895584216152
窝,75.55603757788936
一巴掌,59.42237557751748
周末,171.4847086889751
本身,108.02752373592183
侧脸,89.92934248910615
乔,125.45880483858986
房东,65.00322805059712
小米,128.3743888594804
三人,69.1344757704417
之大,148.92858728424977
连接,104.3609642093815
太快,63.28891150228074
撕心裂肺,122.08870889420612
歪,59.74666025767101
算不算,95.63753426372296
小胖,99.52497546841226
一次性,42.91858360372218
改成,89.95501394090323
过瘾,97.58768223459549
就够,99.96885235363641
高三,130.47445471609063
鼓励,142.68061561887754
必胜,138.3409388598816
打雷,84.13432468216277
凋谢,294.02076832584385
面对,138.55161568567672
第二次,49.92254225884426
根,106.82531417544034
生物,101.7968531241786
夫斯基,68.27365190756873
小白兔,58.66025410416549
前提,29.638878309110936
蜀黍,155.21837774796006
树下,125.29130884347464
配色,119.27918283784547
花都,132.8190355862424
书上,91.18685068994596
款,50.43035301845529
笑死人,115.87071924083003
困难,121.85560549493856
小编,45.52850683140126
兄弟姐妹,156.26550799527632
集中,67.87887403098429
合肥,60.559355494354634
天生,147.09250638136018
交警,139.9724137508195
态度,96.17757062903624
三天,22.539080107740894
双,71.80086833848509
团团,105.02260773430451
注定,112.54157752028958
人有,135.44852901325595
自带,68.06019631013605
专家,155.1167658434722
人去,102.31963013804693
一路平安,200.4124328946986
新闻,79.73860947889239
太少,73.3952273572578
代言,166.7514450849105
小狗狗,157.77102642647102
基因,134.89009123822336
大头,72.09828696677138
舌头,62.02402369814301
大气,137.59298055008526
称,71.49136932821182
数,72.72720801014856
一百,59.06063804473845
抛弃,93.3683771034512
方面,157.96360405188088
外套,54.67506989075864
膝盖,33.08791770823865
夸张,91.89707517769585
调料,61.92965301836337
坐等,43.773685445599824
语言,151.7502883705186
太小,53.0587848903493
涂,36.30333178303313
拖,57.964730783046676
恐惧症,67.35617480247522
华夏,151.8430450215854
欧阳,158.7675974501729
道德,144.50025750040493
保姆,84.81935894489558
炮爷,189.3945083799435
冰,64.76443232450555
队长,48.02524206743049
克,132.48511315775374
海澜,70.40155413958442
义务,85.0514138357166
级,104.86825189689269
刺客,57.68114856267537
水晶,123.912184600853
小野,68.67541493206235
天秤座,110.26375313227291
喜气,37.45897185879592
量体温,35.11491746639845
生肖,13.3593086066159
哈士奇,26.068892700275068
蛋白,17.938809299660974
贝利亚,62.986218972244124
太久,38.846623601601344
看不看,99.72356501851937
刀刀,95.83848504251947
充电,19.081589319639757
养不起,80.59562547994295
彩礼,89.9582542677859
嗷,59.828529830392306
墨迹,87.33582448080114
喜不喜欢,132.79691963535714
吴宣仪,77.73372670089688
宸,85.73069710646836
安静,111.10551970347444
绿茶,49.79389331489074
捧,139.2654648816573
老天,115.63369223858412
丈夫,100.29267542316401
标配,78.83481221440563
车上,52.605183185337
查,73.47115673640755
游,67.82190418734562
好事,116.88363935955834
我弟,27.87610621679788
我长,57.91629729462768
惊鸿,86.64865539027772
流量,82.22158341721976
必,96.56788706856011
骨头,58.58520687551264
一笑,162.2022433766525
艺术,93.08734517123446
不及,111.016766002483
没关系,50.42323684338368
拯救,105.46339938949487
嘿嘿嘿,104.52867484626853
观察,76.3055400353567
株洲,135.2176783174392
文明,95.83566043613433
灬,67.13994476986505
曦,87.68587178071797
勿忘,85.42325623112484
翻牌,57.77978711263164
不出,86.96150826488673
章鱼,62.67135188684047
情绪,100.91315810865939
睡睡,91.06125180259085
动力,110.01619231326598
安慰,83.06139241030905
挤,58.73750525125948
轰轰烈烈,66.62420853813543
收到,98.32661506272828
闪,106.7233904191163
浅,64.94600661419908
落,82.60493866542089
鼬,90.17790886623092
申请,38.373303416373915
转身,108.01968590565943
说不出,137.92504453068426
无关,104.77270539483848
不远,78.38218351824972
发布,52.592286841874554
这小,85.2338567384407
一会儿,53.63861640664449
楼下,40.074214286765
关闭,87.19147843818946
好想你,134.38658104280415
发给,57.951169627731886
六年,-58.63834559459062
欢快,186.06418147137083
服装店,44.66584533550413
撅,17.969298142217443
青菜,93.14040450089979
种树,26.368539925131188
活不了,80.40105048234989
热心,139.06605164020232
嗑,75.85647206058935
多高,76.91285878864444
工作者,245.09257608417226
被窝,32.62369426956192
接触,96.09759356601158
下班,71.60166058862825
霸道,129.5096845736229
这招,84.4533395100011
投资,69.87450807727609
面包,68.59775066585787
好身材,175.26951290568087
摄像头,43.63023475959936
新人,191.66742816071365
捅,117.43327779219817
庆幸,133.88564411282172
牺牲,132.21207185264183
体现,178.24258332602892
间,98.86373922496934
玉米,50.00591269747767
馒头,97.54041929939518
记忆,96.93321432279026
万物,130.01332764651949
这狗,79.29739170732738
科技,112.1357033790674
操心,45.36547974850323
使命,83.9309925613493
女子,103.47306189466171
系统,21.740014775922536
显示,67.18303188690103
这事,82.5837298005582
奇葩,76.3627288564945
以下,109.369262092882
两人,24.311547022691663
防守,110.49527198487232
他妈,65.34858304912328
小偷,68.54506642048094
教学,33.81223945324302
将来,116.08444001377933
拼命,53.946970639675754
符合,118.47794928584204
哈哈笑,-4.606503810548875
衬衫,61.55219178782578
精,68.68634510796507
维维,80.17712543314059
受到,82.57198869031609
上辈子,144.5183027145718
表白,123.8316391420957
表现,91.29280822552602
说不定,62.70660379689572
召唤,64.28500190866654
土,60.682501416540006
事业,150.82126008989337
欲,74.36421291588863
炮,76.97425128262347
买单,85.7177186799875
双手,79.2007241980906
晕晕,27.083810695832206
商量,35.9959176765785
瓶子,-4.01236040342717
赛,62.15467173777523
面筋,131.39140397370278
在乎,68.99104810394695
小妹妹,105.29557839766738
哄,87.3405118770207
绿豆,95.0025967375639
零食,92.49322482324109
收入,93.91374461361248
剪头发,86.83429717634172
多钱,70.36072927813447
扇,41.269264478088985
别问,47.072960576428514
姐弟,126.64907330096699
相,96.53768626597055
欲望,91.40309545295048
胳膊,76.06852629273982
一车,64.46716106149684
伍,46.391037543219056
大胜,88.09418093238884
农民工,123.17337212225738
运转,-2.0499782707949965
如初,66.8314974648959
割,55.44824301523521
太极,35.697473376510416
求图,102.54700394426165
蟑螂,37.03876527530111
狗熊,79.4802160444706
三级,54.2455405903671
负债,55.23446401797987
詹姆斯,121.03588009949416
民乐,95.50594399286973
刘墉,112.18509796890515
扮,71.04843058416877
贾玲,89.75474377981507
王小九,132.10695111177128
学警,85.82539549736516
重置,71.10584998712744
热水,7.153494755308126
卡卡,74.4211295299678
射手,96.92491169001104
动画,75.95208628057412
拿下,85.93494424031643
佳佳,63.69154214562599
靓女,114.81187796291702
求解,119.52934918003287
有空,73.68378279361357
天空,139.4470393649002
荨,109.26510613376388
年少,104.01863273023986
前世,80.55917459259705
翻到,26.94836135730697
妞,114.11640876808106
纯,128.60008399419723
模样,134.8884898119636
然,121.24875845003362
级别,109.93536126384342
窜,46.02105366361107
我别,64.15321982747953
据说,54.904966450455724
抓住,45.33180502659632
富人,109.13170511885562
电,53.4126721441055
挨打,66.46506124201996
大火,92.86530951672265
目的,125.23517813403917
物质,95.4360761840904
假装,79.83440169636937
攻击,73.83944510414923
西红柿,41.66771834437564
做出,140.83137815659586
活力,120.88265683760932
个个,136.0637788855247
惊恐,134.8229587361302
媳妇儿,62.79980001804461
罚,88.05163629693024
吃不起,68.98793598024902
总裁,91.9244884460162
同志,84.02837468106233
调,21.20020820417359
胖胖,53.33471690809088
洗头,70.91413014014435
随意,73.11754587623787
带劲,87.5662493681671
小琪,119.05956717827058
一幕,122.59785445964744
好好学习,101.73088876925732
太短,74.58761486223996
打扰,97.8481536637984
好怕,53.705103679255046
烧烤,70.07047079083023
一无所有,79.7566558512488
低头,29.160741713020926
和尚,67.09596119351238
百,38.07083886514706
留在,74.80071338327564
交个,134.50699379602725
收拾,45.67651314576779
理,37.37337394835599
可期,137.46063193493404
身后,99.50399984162671
上线,91.4714021775481
反而,96.89135532106835
舍得,74.27418231180923
笑话,59.439589098879594
蚊,52.98168732178272
鹿,91.71522179084405
沫,33.61453114396377
后妈,101.33750597422113
要说,68.66511574475358
旅行,69.59404309397263
白日梦,57.360862928920795
喜剧,44.34181127980143
看中,26.421823919415196
一翻,-31.140233983859495
两三个,25.78327578558848
交房,93.83077973962668
切开,51.44757919860519
伱,124.90653135821299
瓷砖,98.64027662644699
太酸,103.29401130953588
儿时,43.59040375026585
大碗,77.3641952675119
悦悦,-24.59791602263363
大队长,86.33802110671255
咖,60.940288569306034
美嘉,115.0242537221528
长街,78.54254073893816
家养,47.43168003544789
椅子,53.72826416162062
通风,83.69473065957303
企业家,150.67633723722844
耐心,84.25995405206326
猫猫,84.73754642306145
雷,75.0905358676838
窗户,16.623879148182255
大雨,56.189012143112635
王子,71.07354772570653
特产,92.46257908064246
这场,78.68486219232815
礼仪,166.57002672680113
误会,108.24703066339632
砍,97.59606389626879
可不,74.97022062099364
气场,127.96407900909674
一款,32.948853090604636
看错,49.910717769284034
国籍,94.27955499674721
牛赞,127.81405108438551
带个,80.97077817575084
婚姻,104.01026905921604
功能,17.877291957143985
吃个,56.72871959714091
猴,50.07382005441248
看电视,45.56773014041221
咔,57.30531539181874
盒,69.59525045667584
垫,40.2272964375442
没得,112.15599383486094
熊吉,94.9492185265248
青岛,110.19774950431014
老百姓,178.89312203742168
部分,65.7345379753122
互赞,132.72457834654318
内存,28.122321557688753
流,77.98253986127195
爱人,82.05035106109602
纠结,14.428683034656125
一岁,70.49678885257964
醋,68.96404767114187
徐坤,53.81900278478305
吵,54.47367887965538
猛,63.70678428144032
资格,56.52048780815383
番茄,74.46537511587616
作用,78.97125390734354
听不懂,89.12246856269724
白羊,88.32706738341747
变蛋,114.08601855947529
南方,90.10552637594128
出演,87.87879939061509
婷婷,112.39481215765375
可恨,105.89418442081228
第五,67.19383288013682
姜,109.98159226142039
不怎么,63.04859680693513
百看不厌,123.2849965414504
陈道明,138.60479615750052
主演,29.35885341807349
联系方式,80.73318895260795
不停,19.03182037373542
大长,90.05546458674456
泡水,11.188886630370918
大腿,117.35600499086027
发芽,81.70158482612318
称心,97.7842824399974
老妈,54.7088128296307
公公,75.644630565389
游坦之,48.59287149611997
老马,56.808792740945265
可可,87.94938286936427
反派,78.94702016477649
小宝宝,113.35917663875628
崇拜,130.83033204180043
平四,130.93546716015072
院子,47.057409423626524
李朝,21.71269022561581
嫌,108.29197655004722
秘书,91.97287190262145
一大堆,52.680830487884904
待产,34.998058803365495
阿昊,58.51407829656215
锦鲤,280.483417716023
好呀,144.37499721528064
表面,92.5476132551708
解锁,73.44332919216863
封面,52.7070069932432
总算,49.87733852939907
高端,48.06731288693569
最火,54.171191946827136
美貌,101.68973136202783
一道,99.45918299873192
便,140.321867143494
高清,39.58503918010387
第一季,75.88134958881815
震撼,157.2118170628929
抄,35.73771966893635
瑟,85.6049416501942
恐怖片,53.438881080392164
高速,52.59208422935542
下手,20.661409339315792
葡萄,39.92431881845188
别管,56.796716274898884
店里,20.658848960397215
美少女,81.66457881771107
限制,123.80649306852163
眉毛,80.13236319726775
狍子,81.39030541891199
滤镜,85.13186866315625
小叶,77.56497618647803
证据,60.04518010847015
殇,55.37861074778928
任性,97.08941427221679
别拦,20.486120048839624
男士,74.20460444735161
苏,72.3772835969528
加点,46.68642052960817
桃子,67.4758239788724
活下去,41.83716013290513
醒醒,87.94761827209204
钟情,67.31446733062637
包括,43.480694940506446
人口,76.76644220565103
工厂,47.28170875872527
家伙,44.20717008198524
稳,106.60801972225525
小黑,68.13536546621108
花钱,79.7365276931075
买车,56.252648597766076
意见,74.85369869714592
平台,100.42038348158445
自卑,63.56117590656166
玉,105.20875048749882
唱不出,-14.969211569780647
远离,80.79118482892903
电动车,35.01787489250792
卖力,180.73483052744513
放不下,45.82904352080352
毒,36.777878297984735
神明,85.23354336046049
太慢,18.652305840211646
狗头,18.24135636519005
忍住,7.460406689366284
坨,99.66171240127254
网课,62.480888209168086
几十万,93.49057715885593
足够,110.66495978598604
今日,120.89710364975308
出个,115.53316049295529
几分,83.56510865226963
大大的,158.07756377069094
使劲,91.3420330918976
世上,113.2949959684884
睡不醒,66.33437316915672
弟,65.09265015270118
通天,96.19135699147628
呀呀,90.97016712794341
好感,79.67798437401798
勿,63.19642494198472
顾,100.15024040379528
更帅,60.5565678291002
一博,124.50908674733918
要钱,37.076958226940846
车里,25.315495426028473
个性,138.92765469733553
两片,-7.1855788690070925
不招,83.24282256133611
摆满,116.68677653586121
心弦,89.95290107205042
憨厚,119.04182899604102
枯,67.85758455750272
绿给,-0.8257866328560777
家好,240.41045141122993
囿于,79.91193061703063
椰子,123.2648526282119
一小,39.71319035608225
眼,70.84099747306998
嗷嗷,104.18081146520076
迟早,86.95741954071883
教授,88.57852434857995
小家伙,106.03265036303958
魔,46.44023874848571
矛盾,93.62066214780634
使用,87.32836447908315
交给,110.78650951726871
拉肚子,24.629676256809184
行业,85.31322589753944
必回,77.41286017246645
车队,98.8468348331055
不在乎,42.96364873262846
发量,127.9177672998867
不养,107.05896671237133
服务,175.07180542178082
耶耶耶耶,107.60856213392621
丁,88.54201137647043
前来,125.37123913566428
局,94.20083450748898
补,97.87489852332632
一本,22.012713531525897
样,65.10249169488523
兴趣,36.19634168878363
早晚,77.0905132814917
事故,88.06160488347078
造成,103.3272222749018
融化,92.89888450208113
欢,119.64878307291416
潘,86.37479001550491
搁,104.9778640609903
我爸,65.4595961526478
无人,163.04857632744893
吾,92.48964441143468
我天,52.1183306030309
方便面,20.97674176815134
优酷,7.371972488793157
这剧,64.43487106066617
做事,131.12722908880122
不火,27.214287850660195
一碗,19.17587746557617
汤,47.84097238349577
肉肉,99.6944474204287
夏,98.39647111360789
一台,118.13936383270621
完事,48.944786707728305
几乎,48.12926602587552
真情,132.17860873834076
砖头,33.19638999608986
留学生,115.73641956384117
定制,108.20522850207786
吴石,58.21296471489888
没变,45.94404503947747
仪式,177.47641194449972
分不清,78.78501342678408
键盘,93.17801086585695
木,64.20600459921761
解气,133.91691080430166
瑜伽,69.12456273811596
死心,14.604015221499075
开水烫,81.60122493873166
爱国,122.97261974871839
前行,129.14583027714485
轰炸,42.07334697405962
境外,79.2538747300173
标志,61.38790225594832
金源,57.787765675540875
涨,68.06048786541673
哥要,64.0181217160487
站长,80.94758651413198
演过,87.8369063952916
法国,104.9952815064488
名义,136.63347686796521
走位,92.73216972681999
许凯,127.11741607102539
活得,74.48391573233386
薯条,79.1159386253989
警花,100.05046745380804
警犬,87.58904583139635
求生,75.07359321277963
三生,110.51239623294668
楠枫,42.57772019063103
接福接,202.60041590342325
朴,83.72465226267447
圣经,24.049853138374026
少年时代,79.0211763757944
黄皮,58.4420573326898
十二,50.126263501663196
来晚,48.240467577278494
豆,70.4267647530313
这要,75.5304686321069
作,81.4432062481424
一副,90.5392205807897
女士,90.43611092798903
夜,67.17332341646211
爱笑,69.92970427570253
极品,74.53267669338449
好处,89.69413655810821
真人,72.1747811481936
浑身,130.3106115792902
前段时间,31.615031061375372
双数,90.19246829043652
一刻,121.34881892955775
个头,65.92018344235797
对比,17.901258904942388
参加,98.87405623980807
总会,110.68726779785729
二十年,52.97890246806353
这回,76.79436902205572
相遇,74.52819494415539
搞不懂,64.46504461417724
万年,119.24579577018896
弯,88.87678920262559
黑粉,50.88671446427162
整天,70.96213319997887
酷狗,51.38147252310354
多少次,39.69055467488657
卡里,103.36510621124782
观看,85.30026205182412
腻,61.14359630104448
火爆,66.66880322084083
要火,72.10465085303456
段时间,75.17153717480096
积极,145.2647964477054
置顶,88.55771827524731
打麻将,48.88237461159095
此时,86.7100756525005
营业,59.7274053716265
能否,67.75914661726
面具,101.2278532155108
尼玛,89.2287710603639
牛皮,106.0716252063847
揪,78.7040885816404
大声,69.90774162785968
肌肉,64.87459259158236
扭,19.012802890497
三月,34.393813930113154
不舍,103.24483433426275
小林,82.91887751938694
娴,159.59677005728844
排位,54.167935731508074
敢不敢,59.67535062054131
修为,98.81493521433018
很强,37.64653914836956
撒花,279.88269149779313
罗,98.8129436869152
无比,165.14678650694248
打完,45.30233356042819
双鱼,133.8580262456722
蒙,76.95504739386996
魔性,90.59747697461557
真想,62.25614971811517
花里胡哨,74.7494202647184
西西,106.53391142252784
童话,71.888604960403
五十个,-21.54112540324693
晴天,81.73718543618327
久醉绕,51.79953367496243
冬晨,91.31795337886552
沼泽,148.49196422063383
沃只,60.40143171895515
疼沃,146.48050955564077
叶掉,-51.290390808905286
增增家,43.42883872490012
手扶拖拉机,58.46665433712052
一隅,71.49766782566994
死角,162.653179070033
垚,59.627094980442465
菜鸟,104.45881017820815
别买,92.3068246973044
顶多,-2.8489568872111226
光荣,79.17526154347095
正面,57.784102399886265
最少,40.63523630390583
消毒,73.5253212902446
成绩,75.12515599047882
确诊,60.73893258918508
大自然,115.41481099062578
恢复,67.02048380107858
男子汉,106.64791398399657
泪目,104.67426795113013
稀,81.83454401615339
压,54.74077965193713
好长,113.09632815105023
相爱,105.85880618358848
山楂,18.497639203362066
豆子,79.79067999991965
食欲,91.29165660681764
灾难,113.51286832730347
医务人员,133.47556721627672
青丝,73.50239154158503
内蒙古,109.50025695288426
暂停,57.377362958671604
热度,78.02481581766494
西,93.09435495895222
敬礼,151.41851229703306
倒数,62.45504713105828
非得,45.49231254526365
学着点,53.37231319339297
皮皮,77.78228471369172
国服,65.5937293695005
说法,94.30596553410949
咪,64.4323356689543
开除,81.36458469682596
小品,104.16378069040164
一分,94.46957481148434
咋整,47.04469428610896
底下,54.74425737550206
市场,88.89661353076248
华晨,75.66312720748495
长寿,128.9786269058833
利用,99.73457989973171
人为,152.7872045231446
那条,71.20331764890355
亲戚,59.72842978187704
停止,85.03514903045647
裙,66.4576644364108
渔民,178.87393188950503
十分,96.89553634100082
剁,-6.430784879602461
儿童,101.5053226222694
大道,72.21223976381397
大姐,97.06288309398263
看上去,137.55475830525643
指甲,73.22574066204396
年头,-14.877122262114469
佟丽娅,57.360357451740256
大脑,77.65907088814109
群主,95.97216231006902
剧本,16.058160570102196
宣传,33.576729300923475
钟老,149.27246060345095
大王,61.78126627419262
人美,145.11702325805504
传奇,107.17803151930758
棒棒糖,79.2489146046064
杀人,71.29111323022681
小妹,78.07600092724704
印小天,136.36024006276827
下车,54.20795151176528
意,83.51586957129595
真诚,96.29593638366813
小看,37.1848101971792
相当,78.25479979669642
处女座,87.31427697673666
眼皮跳,82.01151698136417
遭遇,41.41970737284284
剧里,75.18313998535584
紫色,81.27828279854253
嬛,108.37518040165632
打人,62.24115877119743
武松,29.871237148736547
打不开,94.73285520836221
乐高,40.02015566851994
红霞,74.59135799456598
相互,131.26596279628438
过得,93.03747730967436
蒲公英,66.40687173356798
慈禧,86.70643142637633
签名,117.58451532402204
胶,73.39026865390547
两位,115.20126891318901
小药,86.16009837624469
毛豆,134.2397473632105
岷,127.1664470694543
捷克,34.57267145021538
咸宁,154.72299582734254
说不出来,97.70708824635618
忒,102.34903744123758
吃饱,44.42960118222818
这时候,64.37367596485076
说起,50.21982654156379
灰,104.84645735890085
再次,62.591409890119635
饮料,45.176452869771836
三分,92.48459027147395
妖娆,129.67179742948315
昊昊,86.7237631109405
至今,87.93359395046679
专属,67.94801572420639
很酷,97.26364564108101
上来,18.628300805093744
似乎,44.01062326622012
怪怪的,64.1645164296338
卸妆,140.12630218541653
傻傻,59.317283598427636
扶,90.88284400211575
一手,74.83958392553896
这人,108.37350238052413
大学生,63.988940988347785
黎明,106.69446067349537
给我发,65.47745349246959
寻思,86.27291614765545
拉稀,59.805048709430736
阁下,57.25029339873865
打广告,48.655401573747525
十七,76.26153121240972
初心,97.02520662300468
忘不掉,88.1048589776396
高度,28.355658826582392
举手,71.79047787773479
单位,119.64143953845351
跪求,51.709369902833856
您好,88.3886408113249
偶尔,59.187528669792655
轮回,66.57206805892312
稍微,95.75004715918948
靴,98.13620619118595
乐队,62.809982472336046
真怕,78.39017972613051
风险,78.83881621249058
老表,69.45500745154493
田,84.12214349621189
仨,52.13911543217574
牙齿,105.84101352210695
合,89.4431488940065
妻子,101.40007270555301
吃不饱,66.54914127134764
懂吗,35.41558440029632
小丸子,53.30950198602954
您们,137.60963999616087
少爷,53.29264675586017
热评,18.91045840045001
当个,45.55088866080186
缺点,80.52646419153513
中意,74.76766075306153
巨星,96.74862179251261
多余,39.178210369056984
传,122.01467475056833
哆,62.75280054060798
肖,37.68502473230757
面膜,24.165766300455893
桃花,63.25094027203412
叼,112.05506801395494
清醒,96.68034516101862
侧面,64.23730054068147
赵丽颖,44.7021055066308
轻,64.47804189970857
挽,85.49649412414385
真能,81.280443439118
腿毛,59.1947060331799
细,88.17473997441314
同學,70.35279364801814
亭,52.224944000265225
拥挤,-38.985157718075484
装饰,161.749472181508
拥,30.11877847064362
刺猬,120.07195527435331
蜗牛,67.7245590109732
花别,-28.969905348405916
壁布,2.8297357640622804
一匹,90.37321919031541
熊二,40.28749758528617
梨涡,82.61250403367228
材质,113.53800815311203
大中华,143.83749133566369
第一步,86.3572322299857
溜达,98.2149569322484
活动,60.848970126578344
任务,57.352622832765675
步伐,95.35800836301524
古人,78.68577409709982
啥事,46.45948623197313
相声,109.12578225011013
小脚,77.31380702606026
巴铁,54.5409236001182
郑州,107.18854044299944
吉利,88.97646320706642
货车,58.44717014665636
无疆,153.51076318136984
保安,52.12676187406677
下巴,89.92078462240815
琦,90.20082153010597
